"ym","X","Y","eps"
"2008_10",-93.603917,41.98811,0.144316613919021
"2008_6",-93.603916,41.988076,0.215489253154441
"2008_7",-93.603886,41.987289,0.198297100839019
"2009_10",-93.609453,41.986502,-0.0212324671392764
"2008_7",-93.608291,41.98658,-0.00424403382995555
"2009_7",-93.606925,41.986509,0.0168412375126576
"2007_12",-93.604858,41.986588,0.0981911238617544
"2008_4",-93.603722,41.986498,0.172381069470202
"2010_3",-93.600582,41.986647,0.0469381935472513
"2008_9",-93.600066,41.991885,0.0743136834594141
"2009_5",-93.599866,41.991493,-0.0249737384608249
"2010_4",-93.599791,41.9913,0.196449769386437
"2009_4",-93.600191,41.99095,0.120829574007375
"2006_4",-93.60019,41.990921,0.066952397512327
"2010_2",-93.600006,41.989848,0.165921079659403
"2006_11",-93.599996,41.989265,-0.0751559411478389
"2010_3",-93.600147,41.989185,0.155812340536563
"2008_1",-93.577427,42.022745,-0.2489851678228
"2008_12",-93.645675,42.009571,0.0222179580289423
"2009_5",-93.645704,42.009548,0.00890843533292889
"2009_10",-93.645742,42.00954,0.062206841043362
"2007_12",-93.645709,42.009586,0.0788931771873751
"2009_7",-93.645656,42.009574,-0.00119706899529064
"2008_7",-93.6457,42.00951,0.109924377068092
"2009_5",-93.645729,42.009543,0.0314651178278273
